100 1 100 253 100 
100 2 199 158 100 
100 3 297 522 100 
100 4 394 230 100 
100 5 490 355 100 
100 6 585 326 100 
100 7 679 381 100 
100 8 772 330 100 
100 9 864 373 100 
100 10 955 406 100 
100 11 1045 770 100 
100 12 1134 515 100 
100 13 1222 754 100 
100 14 1309 789 100 
100 15 1395 726 100 
100 16 1480 908 100 
100 17 1564 842 100 
100 18 1647 896 100 
100 19 1729 1125 100 
100 20 1810 1055 100 
100 21 1890 1141 100 
100 22 1969 1061 100 
100 23 2047 1090 100 
100 24 2124 1239 100 
100 25 2200 1392 100 
100 26 2275 1186 100 
100 27 2349 1501 100 
100 28 2422 1426 100 
100 29 2494 1657 100 
100 30 2565 1639 100 
100 31 2635 1496 100 
100 32 2704 1461 100 
100 33 2772 1708 100 
100 34 2839 1723 100 
100 35 2905 1615 100 
100 36 2970 1923 100 
100 37 3034 1747 100 
100 38 3097 1945 100 
100 39 3159 1833 100 
100 40 3220 1964 100 
100 41 3280 2184 100 
100 42 3339 2330 100 
100 43 3397 2134 100 
100 44 3454 2343 100 
100 45 3510 2337 100 
100 46 3565 2645 100 
100 47 3619 2586 100 
100 48 3672 2465 100 
100 49 3724 2380 100 
100 50 3775 2721 100 
100 51 3825 2361 100 
100 52 3874 2608 100 
100 53 3922 2710 100 
100 54 3969 2655 100 
100 55 4015 2730 100 
100 56 4060 2975 100 
100 57 4104 3008 100 
100 58 4147 2897 100 
100 59 4189 2938 100 
100 60 4230 3026 100 
100 61 4270 2935 100 
100 62 4309 3026 100 
100 63 4347 3268 100 
100 64 4384 3111 100 
100 65 4420 3250 100 
100 66 4455 3704 100 
100 67 4489 3428 100 
100 68 4522 3180 100 
100 69 4554 3496 100 
100 70 4585 3781 100 
100 71 4615 3690 100 
100 72 4644 3727 100 
100 73 4672 3736 100 
100 74 4699 3885 100 
100 75 4725 3470 100 
100 76 4750 3921 100 
100 77 4774 3964 100 
100 78 4797 3985 100 
100 79 4819 3950 100 
100 80 4840 3922 100 
100 81 4860 4281 100 
100 82 4879 4078 100 
100 83 4897 4331 100 
100 84 4914 4171 100 
100 85 4930 4270 100 
100 86 4945 4473 100 
100 87 4959 4239 100 
100 88 4972 4308 100 
100 89 4984 4503 100 
100 90 4995 4516 100 
100 91 5005 4615 100 
100 92 5014 4701 100 
100 93 5022 4600 100 
100 94 5029 4640 100 
100 95 5035 4745 100 
100 96 5040 4888 100 
100 97 5044 4861 100 
100 98 5047 4960 100 
100 99 5049 4988 100 
100 100 5050 5050 100 
